"host time (us)","GPU PowerVR Series8XEP, GE8320, Device 0/Frame time","GPU PowerVR Series8XEP, GE8320, Device 0/Frames per second (FPS)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU clock speed","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory interface load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory read bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory total bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/GPU memory write bytes per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler active (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiler triangle load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Tiles per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangle ratio (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per draw","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles input per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Triangles output per second","GPU PowerVR Series8XEP, GE8320, Device 0/Tiler/Vertices per triangle","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/HSR efficiency (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP pixel load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/ISP tiles in flight (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Output pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Overdraw","GPU PowerVR Series8XEP, GE8320, Device 0/Renderer/Z load/store (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Compute kernels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per pixel","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Cycles per vertex","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: compute (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: pixel (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Processing load: vertex (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Register overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded pixels per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per frame","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shaded vertices per second","GPU PowerVR Series8XEP, GE8320, Device 0/Shader/Shader processing load (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texture overload (%)","GPU PowerVR Series8XEP, GE8320, Device 0/Texturing/Texturing active (%)","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time per frame","Processes/PID 482 (-)/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Renderer time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time per frame","Processes/PID 482 (-)/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 1290 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time","Processes/PID 23990 ()/GPU PowerVR Series8XEP, GE8320, Device 0/Tiler time"
828808300000,1.52E-01,6.59E+00,4.83E+08,2.77E+01,1.34E+09,2.27E+09,9.34E+08,3.35E+01,5.09E-02,1.68E-02,7.07E+01,1.07E-01,3.54E-02,2.62E+01,1.59E+00,3.63E+01,8.56E+03,4.60E+06,3.36E+07,1.67E+06,1.22E+07,1.11E+00,0.00E+00,1.47E-01,1.00E+02,8.25E+06,6.02E+07,1.00E+00,8.40E+00,0.00E+00,0.00E+00,1.48E+01,3.92E+01,0.00E+00,1.09E+01,1.79E+01,0.00E+00,8.25E+06,6.02E+07,5.12E+06,3.74E+07,2.88E+01,4.77E-02,7.33E+01,0.00E+00,8.49E-02,,0.00E+00,1.68E-02,0.00E+00,1.79E-01,,0.00E+00,3.54E-02
828808350000,3.53E-02,2.83E+01,4.00E+08,2.10E+01,6.42E+08,1.34E+09,7.00E+08,9.41E+01,3.32E-02,4.71E-02,4.29E+01,1.51E-02,2.15E-02,5.56E+00,1.26E+00,4.42E+01,1.71E+03,1.96E+05,5.55E+06,8.65E+04,2.45E+06,1.04E+00,0.00E+00,5.34E-01,1.00E+02,2.32E+06,6.57E+07,1.46E+00,3.30E+01,0.00E+00,0.00E+00,4.30E+01,5.18E+01,0.00E+00,6.46E+01,4.70E+00,0.00E+00,3.39E+06,9.60E+07,2.05E+05,5.80E+06,6.93E+01,2.42E-01,5.59E+01,4.27E-04,2.36E-01,,4.28E-04,4.66E-02,2.18E-04,1.08E-01,,2.18E-04,2.12E-02
828808400000,8.99E-02,1.11E+01,4.00E+08,2.07E+01,7.85E+08,1.32E+09,5.40E+08,9.75E+01,8.76E-02,4.87E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,2.86E-01,1.00E+02,5.58E+06,6.21E+07,1.17E+00,8.85E+00,0.00E+00,0.00E+00,4.28E+01,,0.00E+00,4.89E+01,0.00E+00,0.00E+00,6.56E+06,7.30E+07,0.00E+00,0.00E+00,4.89E+01,4.39E-01,6.82E+01,,2.47E-01,,,4.87E-02,,0.00E+00,,,0.00E+00
828808450000,1.48E-01,6.76E+00,9.45E+08,1.88E+01,1.48E+09,2.89E+09,1.40E+09,3.77E+01,5.57E-02,1.88E-02,5.35E+01,7.91E-02,2.68E-02,1.27E+01,1.72E+00,3.10E+01,4.31E+03,4.15E+06,3.06E+07,1.29E+06,9.48E+06,1.16E+00,0.00E+00,1.49E-01,1.00E+02,1.92E+07,1.41E+08,1.04E+00,7.30E+00,0.00E+00,0.00E+00,1.96E+01,3.71E+01,0.00E+00,1.87E+01,8.55E+00,0.00E+00,1.99E+07,1.46E+08,4.81E+06,3.54E+07,2.72E+01,2.75E-01,6.97E+01,,6.01E-02,,,1.88E-02,,8.54E-02,,,2.68E-02
828808500000,1.55E-01,6.44E+00,6.50E+08,2.31E+01,1.27E+09,2.40E+09,1.13E+09,9.52E+01,1.48E-01,4.76E-02,4.14E+01,6.43E-02,2.07E-02,6.63E+00,1.39E+00,5.13E+01,3.34E+03,1.67E+06,1.08E+07,8.58E+05,5.52E+06,1.03E+00,0.00E+00,4.35E-01,1.00E+02,1.61E+07,1.03E+08,1.24E+00,1.90E+01,0.00E+00,0.00E+00,4.63E+01,4.94E+01,0.00E+00,5.70E+01,5.27E+00,0.00E+00,1.99E+07,1.28E+08,1.72E+06,1.11E+07,6.23E+01,7.12E-01,6.27E+01,,1.48E-01,,,4.76E-02,,6.43E-02,,,2.07E-02
828808550000,1.55E-01,6.44E+00,6.08E+08,2.24E+01,1.48E+09,2.47E+09,9.94E+08,4.73E+01,7.34E-02,2.36E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,3.16E-01,1.00E+02,8.19E+06,1.03E+08,1.35E+00,1.26E+01,0.00E+00,0.00E+00,2.21E+01,,0.00E+00,2.78E+01,0.00E+00,0.00E+00,1.11E+07,1.39E+08,0.00E+00,0.00E+00,2.78E+01,1.59E-01,8.46E+01,,7.34E-02,,,2.36E-02,,0.00E+00,,,0.00E+00
828808600000,1.85E-01,5.41E+00,4.00E+08,1.11E+01,4.48E+08,9.14E+08,4.66E+08,1.32E+01,2.44E-02,6.59E-03,5.67E+00,1.05E-02,2.84E-03,2.13E-03,3.63E+02,1.00E+02,1.50E+00,2.33E+02,2.74E+03,2.33E+02,2.74E+03,2.00E+00,0.00E+00,3.47E-02,1.00E+02,8.18E+06,9.64E+07,1.00E+00,7.20E-01,0.00E+00,0.00E+00,1.08E+01,6.13E+01,0.00E+00,1.26E+01,4.09E-03,0.00E+00,8.18E+06,9.64E+07,4.65E+02,5.49E+03,1.26E+01,2.08E-01,8.51E+01,,2.44E-02,,,6.59E-03,,1.05E-02,,,2.84E-03
828808650000,1.92E-01,5.20E+00,4.81E+08,1.37E+01,7.14E+08,1.24E+09,5.24E+08,2.90E+01,5.58E-02,1.45E-02,4.26E+01,8.20E-02,2.13E-02,1.77E+01,1.97E+00,1.88E+01,3.15E+03,3.81E+06,2.50E+07,7.18E+05,4.71E+06,1.26E+00,0.00E+00,7.33E-02,1.00E+02,6.18E+06,4.06E+07,1.00E+00,1.51E+00,0.00E+00,0.00E+00,4.09E+01,3.33E+01,0.00E+00,1.84E+01,1.16E+01,0.00E+00,6.18E+06,4.06E+07,4.80E+06,3.15E+07,3.00E+01,2.06E-01,5.37E+01,,5.58E-02,,,1.45E-02,,8.20E-02,,,2.13E-02
828808700000,1.92E-01,5.20E+00,4.00E+08,3.83E+01,1.46E+09,2.45E+09,9.90E+08,7.55E+01,1.45E-01,3.78E-02,9.50E+01,1.83E-01,4.75E-02,2.50E+01,1.34E+00,4.50E+01,1.94E+04,4.81E+06,2.50E+07,2.16E+06,1.12E+07,1.01E+00,0.00E+00,4.99E-01,1.00E+02,1.22E+07,6.36E+07,1.49E+00,3.02E+01,0.00E+00,0.00E+00,2.27E+01,4.46E+01,0.00E+00,3.36E+01,1.76E+01,0.00E+00,1.82E+07,9.46E+07,4.85E+06,2.52E+07,5.12E+01,1.22E-02,8.29E+01,,1.45E-01,,,3.78E-02,,1.83E-01,,,4.75E-02
828808750000,1.92E-01,5.20E+00,4.00E+08,1.67E+01,4.30E+08,1.07E+09,6.40E+08,9.54E+01,1.83E-01,4.77E-02,2.05E+01,3.94E-02,1.02E-02,2.83E-01,3.33E+00,6.13E+01,1.00E+02,5.44E+04,2.82E+05,3.33E+04,1.73E+05,1.99E+00,0.00E+00,3.95E-01,1.00E+02,1.41E+07,7.32E+07,1.11E+00,1.54E+01,0.00E+00,0.00E+00,5.66E+01,1.40E+02,0.00E+00,7.22E+01,1.23E+00,0.00E+00,1.57E+07,8.15E+07,1.08E+05,5.61E+05,7.34E+01,4.40E-01,5.36E+01,,1.83E-01,,,4.77E-02,,3.94E-02,,,1.02E-02
828808800000,1.11E-01,8.98E+00,9.94E+08,2.71E+01,2.47E+09,4.32E+09,1.85E+09,6.52E+01,7.27E-02,3.26E-02,7.09E+01,7.90E-02,3.55E-02,1.28E+01,1.53E+00,4.56E+01,5.85E+03,3.48E+06,3.18E+07,1.59E+06,1.45E+07,1.09E+00,0.00E+00,3.21E-01,1.00E+02,1.51E+07,1.38E+08,1.23E+00,1.37E+01,0.00E+00,0.00E+00,2.85E+01,4.03E+01,0.00E+00,3.03E+01,8.76E+00,0.00E+00,1.86E+07,1.69E+08,3.80E+06,3.47E+07,3.91E+01,4.16E-01,7.03E+01,,7.27E-02,,,3.26E-02,,7.90E-02,,,3.55E-02
828808850000,1.10E-01,9.07E+00,6.50E+08,1.84E+01,1.05E+09,1.91E+09,8.62E+08,9.42E+01,1.04E-01,4.71E-02,9.81E+00,1.08E-02,4.90E-03,2.48E-01,2.88E+00,5.61E+01,1.42E+02,4.44E+04,4.03E+05,2.49E+04,2.26E+05,1.74E+00,0.00E+00,3.08E-01,1.00E+02,1.06E+07,9.65E+07,1.19E+00,1.05E+01,0.00E+00,0.00E+00,4.59E+01,1.26E+02,0.00E+00,5.10E+01,8.50E-01,0.00E+00,1.27E+07,1.15E+08,7.73E+04,7.01E+05,5.18E+01,9.25E-01,6.54E+01,,1.04E-01,,,4.71E-02,,1.08E-02,,,4.90E-03
828808900000,1.73E-01,5.78E+00,6.50E+08,1.12E+01,5.62E+08,1.28E+09,7.15E+08,3.19E+01,5.52E-02,1.60E-02,2.98E+01,5.15E-02,1.49E-02,1.03E+01,3.15E+00,6.72E+00,2.03E+03,2.51E+06,1.84E+07,1.69E+05,1.24E+06,1.35E+00,0.00E+00,1.43E-01,1.00E+02,8.93E+06,6.56E+07,1.10E+00,4.56E+00,0.00E+00,0.00E+00,3.33E+01,3.03E+01,0.00E+00,2.11E+01,6.61E+00,0.00E+00,9.86E+06,7.24E+07,3.39E+06,2.49E+07,2.78E+01,4.10E-01,5.29E+01,,5.52E-02,,,1.60E-02,,5.15E-02,,,1.49E-02
828808950000,2.08E-01,4.80E+00,6.50E+08,1.73E+01,8.84E+08,1.80E+09,9.16E+08,6.67E+01,1.39E-01,3.33E-02,7.47E+01,1.56E-01,3.73E-02,1.39E+01,2.43E+00,9.92E+00,2.01E+03,4.60E+06,2.27E+07,4.57E+05,2.25E+06,1.35E+00,0.00E+00,4.82E-01,1.00E+02,1.55E+07,7.62E+07,1.39E+00,1.63E+01,0.00E+00,0.00E+00,4.93E+01,3.05E+01,0.00E+00,5.02E+01,8.98E+00,0.00E+00,2.15E+07,1.06E+08,6.23E+06,3.07E+07,5.92E+01,5.53E-01,4.14E+01,,1.39E-01,,,3.33E-02,,1.56E-01,,,3.73E-02
828809000000,2.08E-01,4.80E+00,6.50E+08,2.98E+01,1.75E+09,3.10E+09,1.35E+09,7.13E+01,1.48E-01,3.56E-02,9.09E+01,1.89E-01,4.54E-02,2.04E+01,1.52E+00,4.14E+01,5.78E+03,6.89E+06,3.31E+07,2.85E+06,1.37E+07,1.11E+00,0.00E+00,4.09E-01,1.00E+02,1.92E+07,9.23E+07,1.21E+00,2.01E+01,0.00E+00,0.00E+00,3.22E+01,3.96E+01,0.00E+00,3.46E+01,1.39E+01,0.00E+00,2.33E+07,1.12E+08,7.63E+06,3.66E+07,4.85E+01,3.46E-01,6.43E+01,,1.48E-01,,,3.56E-02,,1.89E-01,,,4.54E-02
828809050000,2.08E-01,4.80E+00,6.50E+08,2.09E+01,1.22E+09,2.26E+09,1.03E+09,8.35E+01,1.74E-01,4.17E-02,1.75E+01,3.64E-02,8.73E-03,9.79E-01,2.03E+00,3.03E+01,5.46E+02,3.07E+05,1.65E+06,9.30E+04,5.00E+05,1.21E+00,0.00E+00,6.15E-01,1.00E+02,1.84E+07,9.90E+07,1.75E+00,2.86E+01,0.00E+00,0.00E+00,2.95E+01,7.70E+01,0.00E+00,4.72E+01,1.42E+00,0.00E+00,3.22E+07,1.73E+08,3.71E+05,2.00E+06,4.86E+01,1.12E-02,7.49E+01,,1.74E-01,,,4.17E-02,,3.64E-02,,,8.73E-03
828809100000,1.13E-01,8.81E+00,6.50E+08,9.11E+00,5.51E+08,1.17E+09,6.16E+08,1.24E+01,1.40E-02,6.19E-03,8.81E+00,1.00E-02,4.41E-03,3.34E+00,3.98E+00,1.07E+01,1.11E+03,2.97E+05,6.68E+06,3.17E+04,7.12E+05,1.35E+00,0.00E+00,5.22E-02,1.00E+02,4.35E+06,9.79E+07,1.00E+00,1.09E+00,0.00E+00,0.00E+00,1.95E+01,3.07E+01,0.00E+00,1.49E+01,2.17E+00,0.00E+00,4.35E+06,9.79E+07,4.02E+05,9.05E+06,1.71E+01,3.65E-01,7.46E+01,,1.40E-02,,,6.19E-03,,1.00E-02,,,4.41E-03
828809150000,8.74E-02,1.14E+01,6.50E+08,2.93E+01,1.74E+09,3.04E+09,1.31E+09,6.72E+01,5.87E-02,3.36E-02,6.88E+01,6.02E-02,3.44E-02,1.71E+01,1.52E+00,4.85E+01,5.64E+03,2.43E+06,2.78E+07,1.18E+06,1.35E+07,1.05E+00,0.00E+00,3.19E-01,1.00E+02,8.32E+06,9.51E+07,1.14E+00,1.31E+01,0.00E+00,0.00E+00,2.99E+01,4.49E+01,0.00E+00,3.13E+01,1.26E+01,0.00E+00,9.49E+06,1.09E+08,2.56E+06,2.92E+07,4.39E+01,6.43E-01,7.01E+01,,5.87E-02,,,3.36E-02,,6.02E-02,,,3.44E-02
828809200000,2.62E-01,3.82E+00,6.50E+08,1.78E+01,1.04E+09,1.94E+09,9.00E+08,8.28E+01,2.17E-01,4.14E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,2.80E-01,1.00E+02,2.57E+07,1.06E+08,1.21E+00,9.14E+00,0.00E+00,0.00E+00,3.42E+01,,0.00E+00,4.04E+01,0.00E+00,0.00E+00,3.12E+07,1.29E+08,0.00E+00,0.00E+00,4.04E+01,4.63E-01,6.61E+01,,2.17E-01,,,4.14E-02,,0.00E+00,,,0.00E+00
828809250000,3.93E-01,2.54E+00,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00E+00,,,0.00E+00,,0.00E+00,,,0.00E+00
828809300000,3.93E-01,2.54E+00,6.50E+08,1.04E+01,6.11E+08,1.19E+09,5.77E+08,1.90E+01,7.47E-02,9.49E-03,1.88E+01,7.38E-02,9.38E-03,7.88E+00,3.44E+00,5.20E+00,2.58E+03,3.55E+06,1.41E+07,1.84E+05,7.31E+05,1.26E+00,0.00E+00,5.37E-02,1.00E+02,2.37E+07,9.42E+07,1.00E+00,1.12E+00,0.00E+00,0.00E+00,1.88E+01,3.36E+01,0.00E+00,1.55E+01,5.24E+00,0.00E+00,2.37E+07,9.42E+07,4.48E+06,1.78E+07,2.07E+01,3.04E-01,6.54E+01,,7.47E-02,,,9.49E-03,,7.38E-02,,,9.38E-03
828809350000,3.93E-01,2.54E+00,6.50E+08,1.52E+01,8.96E+08,1.59E+09,6.98E+08,5.25E+01,2.07E-01,2.63E-02,7.52E+01,2.96E-01,3.76E-02,2.12E+01,2.54E+00,4.48E+00,3.26E+03,1.32E+07,3.47E+07,5.90E+05,1.55E+06,1.26E+00,0.00E+00,3.87E-01,1.00E+02,2.24E+07,5.91E+07,1.49E+00,1.40E+01,0.00E+00,0.00E+00,4.65E+01,3.36E+01,0.00E+00,3.90E+01,1.41E+01,0.00E+00,3.34E+07,8.78E+07,1.67E+07,4.38E+07,5.31E+01,4.39E-01,3.02E+01,,2.07E-01,,,2.63E-02,,2.96E-01,,,3.76E-02
828809400000,3.93E-01,2.54E+00,6.50E+08,1.45E+01,8.30E+08,1.52E+09,6.91E+08,5.25E+01,2.07E-01,2.63E-02,5.69E+01,2.24E-01,2.84E-02,1.72E+01,2.48E+00,4.43E+00,3.30E+03,1.04E+07,2.82E+07,4.62E+05,1.25E+06,1.25E+00,0.00E+00,3.70E-01,1.00E+02,2.29E+07,6.21E+07,1.38E+00,1.35E+01,0.00E+00,0.00E+00,5.01E+01,3.41E+01,0.00E+00,4.09E+01,1.15E+01,0.00E+00,3.17E+07,8.58E+07,1.31E+07,3.54E+07,5.24E+01,4.04E-01,3.73E+01,,2.07E-01,,,2.63E-02,,2.24E-01,,,2.84E-02
828809450000,3.93E-01,2.54E+00,6.50E+08,2.35E+01,1.50E+09,2.59E+09,1.10E+09,3.40E+01,1.34E-01,1.70E-02,5.92E+01,2.33E-01,2.96E-02,2.09E+01,1.61E+00,3.28E+01,6.66E+03,1.24E+07,3.62E+07,4.05E+06,1.19E+07,1.11E+00,0.00E+00,1.79E-01,1.00E+02,2.95E+07,8.63E+07,1.05E+00,1.01E+01,0.00E+00,0.00E+00,1.99E+01,3.97E+01,0.00E+00,1.63E+01,1.44E+01,0.00E+00,3.09E+07,9.04E+07,1.37E+07,4.00E+07,3.06E+01,1.71E-01,6.71E+01,,1.34E-01,,,1.70E-02,,2.33E-01,,,2.96E-02
828809500000,3.93E-01,2.54E+00,6.50E+08,2.39E+01,1.37E+09,2.48E+09,1.11E+09,9.22E+01,3.63E-01,4.61E-02,2.77E+01,1.09E-01,1.38E-02,4.52E+00,1.29E+00,4.90E+01,1.93E+03,2.89E+06,7.34E+06,1.41E+06,3.60E+06,1.06E+00,0.00E+00,6.43E-01,1.00E+02,3.77E+07,9.58E+07,1.80E+00,3.39E+01,0.00E+00,0.00E+00,2.76E+01,5.37E+01,0.00E+00,4.57E+01,4.00E+00,0.00E+00,6.77E+07,1.72E+08,3.05E+06,7.74E+06,4.97E+01,2.80E-02,6.88E+01,,3.63E-01,,,4.61E-02,,1.09E-01,,,1.38E-02
828809550000,3.93E-01,2.54E+00,4.28E+08,2.57E+00,1.15E+08,4.10E+08,2.95E+08,4.53E-01,1.78E-03,2.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,4.67E-02,,5.12E+05,2.71E+07,1.13E+00,2.69E+00,0.00E+00,0.00E+00,7.28E+00,,0.00E+00,1.39E+00,0.00E+00,0.00E+00,5.79E+05,3.06E+07,0.00E+00,0.00E+00,1.39E+00,1.05E-03,9.39E+01,,1.78E-03,,,2.27E-04,,0.00E+00,,,0.00E+00
828809600000,1.11E-01,8.99E+00,4.17E+08,2.22E+01,9.35E+08,1.66E+09,7.24E+08,2.42E+01,2.69E-02,1.21E-02,6.23E+01,6.93E-02,3.11E-02,2.37E+01,1.65E+00,3.45E+01,8.49E+03,2.53E+06,2.77E+07,8.71E+05,9.54E+06,1.09E+00,0.00E+00,1.35E-01,1.00E+02,3.67E+06,4.02E+07,9.99E-01,8.82E+00,0.00E+00,0.00E+00,2.60E+01,4.02E+01,0.00E+00,1.40E+01,1.63E+01,0.00E+00,3.67E+06,4.02E+07,2.76E+06,3.02E+07,3.03E+01,2.39E-01,6.77E+01,,2.69E-02,,,1.21E-02,,6.93E-02,,,3.11E-02
828809650000,1.10E-01,9.06E+00,4.00E+08,2.55E+01,8.65E+08,1.64E+09,7.70E+08,8.38E+01,9.25E-02,4.19E-02,4.59E+01,5.07E-02,2.30E-02,1.18E+01,1.39E+00,4.51E+01,2.90E+03,1.28E+06,1.18E+07,5.76E+05,5.33E+06,1.04E+00,0.00E+00,3.26E-01,1.00E+02,6.87E+06,6.35E+07,1.15E+00,1.88E+01,0.00E+00,0.00E+00,4.20E+01,5.06E+01,0.00E+00,4.77E+01,9.70E+00,0.00E+00,7.89E+06,7.30E+07,1.33E+06,1.23E+07,5.74E+01,2.14E-01,6.61E+01,,9.25E-02,,,4.19E-02,,5.07E-02,,,2.30E-02
828809700000,1.49E-01,6.70E+00,4.00E+08,2.19E+01,8.10E+08,1.40E+09,5.92E+08,9.70E+01,1.45E-01,4.85E-02,4.83E-01,7.21E-04,2.41E-04,6.00E-05,3.63E+02,1.00E+02,1.50E+00,8.96E+00,6.00E+01,8.96E+00,6.00E+01,2.00E+00,0.00E+00,3.10E-01,1.00E+02,1.06E+07,7.11E+07,1.19E+00,9.71E+00,0.00E+00,0.00E+00,3.58E+01,6.13E+01,0.00E+00,4.73E+01,1.15E-04,0.00E+00,1.26E+07,8.45E+07,1.79E+01,1.20E+02,4.73E+01,2.44E-01,6.96E+01,,1.45E-01,,,4.85E-02,,7.21E-04,,,2.41E-04
828809750000,1.66E-01,6.04E+00,6.12E+08,2.90E+01,1.56E+09,2.84E+09,1.28E+09,5.77E+01,9.56E-02,2.89E-02,4.54E+01,7.51E-02,2.27E-02,1.73E+01,1.53E+00,4.87E+01,6.06E+03,4.39E+06,2.65E+07,2.14E+06,1.29E+07,1.02E+00,0.00E+00,2.18E-01,1.00E+02,1.55E+07,9.38E+07,1.03E+00,8.88E+00,0.00E+00,0.00E+00,2.32E+01,4.67E+01,0.00E+00,2.28E+01,1.29E+01,0.00E+00,1.60E+07,9.65E+07,4.48E+06,2.71E+07,3.57E+01,7.73E-02,6.25E+01,,9.56E-02,,,2.89E-02,,7.51E-02,,,2.27E-02
828809800000,1.66E-01,6.04E+00,5.00E+08,2.01E+01,8.83E+08,1.61E+09,7.29E+08,9.71E+01,1.61E-01,4.86E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,3.04E-01,1.00E+02,1.38E+07,8.35E+07,1.16E+00,9.07E+00,0.00E+00,0.00E+00,4.17E+01,,0.00E+00,5.06E+01,0.00E+00,0.00E+00,1.61E+07,9.71E+07,0.00E+00,0.00E+00,5.06E+01,2.39E-01,6.75E+01,,1.61E-01,,,4.86E-02,,0.00E+00,,,0.00E+00
828809850000,1.82E-01,5.49E+00,6.50E+08,8.78E+00,4.87E+08,1.35E+09,8.59E+08,1.16E+01,2.12E-02,5.80E-03,3.15E+00,5.74E-03,1.58E-03,2.40E-01,2.80E+00,9.16E+01,1.28E+02,3.08E+04,5.74E+05,2.82E+04,5.26E+05,1.49E+00,0.00E+00,1.24E-01,1.00E+02,5.59E+06,1.04E+08,1.09E+00,4.99E+00,0.00E+00,0.00E+00,1.58E+01,3.07E+01,0.00E+00,1.17E+01,1.71E-01,0.00E+00,6.11E+06,1.14E+08,4.58E+04,8.53E+05,1.19E+01,1.31E-01,8.50E+01,,2.12E-02,,,5.80E-03,,5.74E-03,,,1.58E-03
828809900000,2.05E-01,4.87E+00,6.50E+08,2.54E+01,1.72E+09,2.96E+09,1.25E+09,3.50E+01,7.18E-02,1.75E-02,6.01E+01,1.24E-01,3.01E-02,2.21E+01,1.58E+00,4.08E+01,6.41E+03,6.32E+06,4.03E+07,2.58E+06,1.64E+07,1.06E+00,0.00E+00,1.61E-01,1.00E+02,1.03E+07,6.56E+07,1.04E+00,9.68E+00,0.00E+00,0.00E+00,1.89E+01,4.11E+01,0.00E+00,1.10E+01,1.50E+01,0.00E+00,1.07E+07,6.82E+07,6.69E+06,4.26E+07,2.61E+01,6.61E-02,7.21E+01,,7.18E-02,,,1.75E-02,,1.24E-01,,,3.01E-02
828809950000,2.05E-01,4.87E+00,6.50E+08,1.23E+01,5.63E+08,1.46E+09,9.00E+08,6.48E+01,1.33E-01,3.24E-02,6.38E+00,1.31E-02,3.19E-03,7.10E-01,3.49E+00,1.19E+01,2.82E+02,2.06E+05,1.32E+06,2.46E+04,1.57E+05,1.35E+00,0.00E+00,3.60E-01,1.00E+02,1.60E+07,1.02E+08,1.25E+00,1.20E+01,0.00E+00,0.00E+00,5.14E+01,9.28E+01,0.00E+00,5.53E+01,1.39E+00,0.00E+00,2.00E+07,1.28E+08,2.79E+05,1.78E+06,5.67E+01,1.03E+00,5.71E+01,,1.33E-01,,,3.24E-02,,1.31E-02,,,3.19E-03
828810000000,2.05E-01,4.87E+00,6.21E+08,2.05E+01,1.33E+09,2.26E+09,9.38E+08,4.17E+01,8.57E-02,2.08E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,2.90E-01,,8.81E+06,9.36E+07,1.37E+00,1.30E+01,0.00E+00,0.00E+00,1.49E+01,,0.00E+00,1.73E+01,0.00E+00,0.00E+00,1.20E+07,1.28E+08,0.00E+00,0.00E+00,1.73E+01,1.81E-04,9.09E+01,,8.57E-02,,,2.08E-02,,0.00E+00,,,0.00E+00
